,date,Afghanistan,Africa,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,England,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Korea,North Macedonia,Northern Cyprus,Northern Ireland,Northern Mariana Islands,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Scotland,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wales,Wallis and Futuna,Western Sahara,World,Yemen,Zambia,Zimbabwe
712,2021-12-15,0.0,1971390.0,9865.0,0.0,0.0,0.0,0.0,0.0,0.0,383112.0,0.0,79.0,26128080.0,183047.0,0.0,31356.0,0.0,12782.0,0.0,431.0,0.0,129782.0,0.0,0.0,0.0,0.0,56733.0,0.0,0.0,0.0,1300883.0,0.0,0.0,17849.0,0.0,0.0,47065.0,0.0,261687.0,0.0,0.0,0.0,0.0,145500.0,9855000.0,316703.0,0.0,0.0,0.0,0.0,0.0,29753.0,35643.0,844.0,10690.0,93114.0,0.0,151363.0,0.0,0.0,9891.0,190050.0,0.0,0.0,684852.0,0.0,0.0,6823.0,0.0,15714.0,6307364.0,4714328.0,0.0,0.0,0.0,0.0,839396.0,0.0,0.0,0.0,0.0,12692.0,1562042.0,0.0,855.0,111885.0,0.0,0.0,0.0,0.0,52205.0,0.0,0.0,0.0,0.0,0.0,9464679.0,0.0,5472.0,0.0,0.0,6193933.0,1759657.0,0.0,0.0,59780.0,0.0,20061.0,570550.0,0.0,79698.0,0.0,0.0,0.0,0.0,0.0,2488.0,0.0,0.0,0.0,14418.0,19023.0,0.0,0.0,0.0,835.0,17866.0,686189.0,15490142.0,8024.0,0.0,0.0,11813.0,175033.0,686.0,0.0,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827202.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20958.0,0.0,0.0,0.0,0.0,3002527.0,0.0,0.0,0.0,29991.0,0.0,89585.0,210215.0,0.0,1196809.0,0.0,0.0,0.0,0.0,0.0,299060.0,1115780.0,0.0,231716.0,0.0,0.0,9358.0,0.0,34592.0,351037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45279.0,63869.0,0.0,0.0,0.0,0.0,22116.0,0.0,0.0,9146.0,0.0,0.0,102253.0,2929544.0,1081173.0,0.0,372070.0,214233.0,0.0,0.0,0.0,86385.0,0.0,70765.0,0.0,0.0,428263.0,0.0,0.0,0.0,0.0,4499.0,46351.0,101838.0,0.0,0.0,0.0,0.0,142926.0,0.0,812044.0,1740492.0,0.0,14908079.0,3962.0,229995.0,0.0,0.0,0.0,534174.0,33332.0,0.0,0.0,40549120.0,0.0,28564.0,33000.0
713,2021-12-16,0.0,2499577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366802.0,0.0,57.0,24039950.0,198405.0,0.0,30303.0,0.0,7584.0,0.0,460.0,0.0,139901.0,0.0,0.0,0.0,0.0,54082.0,0.0,0.0,0.0,928805.0,0.0,0.0,18685.0,0.0,0.0,0.0,0.0,293940.0,0.0,0.0,0.0,0.0,130562.0,10502000.0,0.0,0.0,0.0,0.0,0.0,0.0,29270.0,97959.0,762.0,0.0,96156.0,0.0,165650.0,0.0,0.0,10840.0,114832.0,0.0,0.0,807047.0,0.0,0.0,7493.0,0.0,32044.0,6304295.0,4821797.0,0.0,0.0,0.0,0.0,910449.0,0.0,0.0,0.0,0.0,11914.0,1463216.0,0.0,709.0,111085.0,0.0,0.0,0.0,0.0,52371.0,0.0,0.0,0.0,0.0,0.0,9708013.0,0.0,18230.0,0.0,0.0,4005890.0,1577321.0,0.0,0.0,69085.0,0.0,23259.0,590387.0,3161.0,83361.0,0.0,14452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12832.0,20447.0,0.0,0.0,0.0,817.0,20381.0,802980.0,12852868.0,8438.0,2294.0,0.0,13022.0,177898.0,659.0,0.0,2471.0,0.0,0.0,5374.0,0.0,0.0,968736.0,0.0,0.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21585.0,0.0,0.0,0.0,0.0,3248284.0,0.0,0.0,0.0,26432.0,0.0,99637.0,226200.0,0.0,1245058.0,0.0,0.0,0.0,0.0,0.0,241711.0,873996.0,0.0,232963.0,0.0,0.0,0.0,0.0,32625.0,112263.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,43520.0,67016.0,0.0,0.0,0.0,0.0,23751.0,0.0,0.0,10143.0,0.0,0.0,88489.0,2375482.0,1083120.0,0.0,451223.0,228013.0,0.0,0.0,0.0,89376.0,0.0,61759.0,0.0,0.0,435533.0,0.0,0.0,0.0,0.0,4313.0,39571.0,356339.0,0.0,0.0,0.0,0.0,132991.0,0.0,936480.0,1708273.0,0.0,15329896.0,7997.0,213463.0,0.0,0.0,0.0,0.0,35985.0,0.0,0.0,38693788.0,0.0,31329.0,45074.0
714,2021-12-17,0.0,2375728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331610.0,0.0,195.0,30059821.0,208631.0,0.0,27321.0,0.0,5384.0,0.0,602.0,0.0,137827.0,0.0,0.0,0.0,0.0,43945.0,0.0,0.0,0.0,758454.0,0.0,0.0,17655.0,0.0,0.0,0.0,0.0,325604.0,0.0,0.0,0.0,0.0,115831.0,11277000.0,0.0,0.0,0.0,0.0,0.0,0.0,28654.0,67668.0,801.0,0.0,99319.0,0.0,161963.0,0.0,0.0,11768.0,97713.0,0.0,0.0,808031.0,0.0,0.0,8569.0,0.0,53347.0,6983259.0,4590889.0,0.0,0.0,0.0,0.0,970636.0,0.0,0.0,0.0,0.0,10876.0,1279399.0,0.0,524.0,111730.0,0.0,0.0,0.0,0.0,48137.0,0.0,0.0,0.0,0.0,4278.0,10108247.0,0.0,17341.0,0.0,0.0,8875675.0,1826346.0,0.0,0.0,69765.0,47.0,13504.0,584375.0,4247.0,160821.0,0.0,2387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13645.0,20064.0,0.0,0.0,0.0,909.0,21272.0,840463.0,17054363.0,8856.0,1991.0,0.0,28248.0,165846.0,0.0,0.0,2136.0,0.0,0.0,3777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21589.0,0.0,0.0,0.0,0.0,3153721.0,0.0,0.0,0.0,18876.0,0.0,42791.0,236430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237024.0,0.0,0.0,253056.0,0.0,0.0,0.0,0.0,36188.0,1086791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,18333.0,64038.0,0.0,0.0,0.0,0.0,28495.0,0.0,0.0,8537.0,0.0,0.0,0.0,2128823.0,1382042.0,0.0,0.0,192652.0,0.0,0.0,0.0,87473.0,0.0,96717.0,0.0,0.0,602081.0,0.0,0.0,0.0,0.0,3728.0,41546.0,751315.0,0.0,0.0,0.0,0.0,136962.0,0.0,927697.0,1959643.0,0.0,16934678.0,13606.0,200444.0,0.0,0.0,0.0,0.0,36752.0,0.0,0.0,44937782.0,0.0,0.0,33917.0
715,2021-12-18,0.0,2310304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162408.0,0.0,0.0,27977204.0,105158.0,0.0,28277.0,0.0,5952.0,0.0,235.0,0.0,75275.0,0.0,0.0,0.0,0.0,14466.0,0.0,0.0,0.0,209137.0,0.0,0.0,6047.0,0.0,0.0,32158.0,0.0,264743.0,0.0,0.0,0.0,0.0,21377.0,11850000.0,207004.0,0.0,0.0,0.0,0.0,0.0,22773.0,37885.0,560.0,0.0,33538.0,0.0,95720.0,0.0,0.0,2887.0,37139.0,0.0,0.0,906656.0,0.0,0.0,2394.0,0.0,21732.0,5936418.0,3642564.0,0.0,0.0,0.0,0.0,577665.0,0.0,0.0,0.0,0.0,8539.0,1138096.0,0.0,528.0,112167.0,0.0,0.0,0.0,0.0,21946.0,0.0,0.0,0.0,0.0,0.0,7247762.0,0.0,18716.0,0.0,0.0,7690566.0,1612431.0,0.0,0.0,48644.0,0.0,8217.0,545119.0,2330.0,117572.0,0.0,11253.0,9862.0,0.0,0.0,1978.0,0.0,0.0,0.0,5696.0,6675.0,0.0,0.0,0.0,592.0,4726.0,783784.0,15901117.0,4345.0,1890.0,0.0,10776.0,74018.0,0.0,0.0,2718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15567.0,0.0,0.0,0.0,0.0,2191331.0,0.0,0.0,0.0,11261.0,0.0,8032.0,126935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232472.0,0.0,0.0,176831.0,0.0,0.0,2836.0,0.0,28320.0,1040659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29323.0,68772.0,0.0,0.0,0.0,0.0,27176.0,0.0,0.0,1694.0,0.0,0.0,0.0,1037967.0,644307.0,0.0,0.0,294317.0,0.0,0.0,0.0,52104.0,0.0,0.0,0.0,0.0,178767.0,0.0,0.0,0.0,0.0,3787.0,56271.0,480568.0,0.0,0.0,0.0,0.0,62686.0,0.0,1024833.0,1130535.0,0.0,15647465.0,127.0,204317.0,0.0,0.0,0.0,1197953.0,38144.0,0.0,0.0,39580159.0,0.0,0.0,19555.0
716,2021-12-19,0.0,2304209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92538.0,0.0,0.0,20147964.0,63456.0,0.0,20738.0,0.0,9246.0,0.0,193.0,0.0,14853.0,0.0,0.0,0.0,0.0,16052.0,0.0,0.0,0.0,47994.0,0.0,0.0,3919.0,0.0,0.0,27257.0,0.0,211384.0,0.0,0.0,0.0,0.0,2542.0,10602000.0,114016.0,0.0,0.0,0.0,0.0,0.0,6566.0,40549.0,0.0,0.0,22348.0,0.0,83226.0,0.0,0.0,1185.0,23302.0,0.0,0.0,792629.0,0.0,0.0,1697.0,0.0,1566.0,3719838.0,2032636.0,0.0,0.0,0.0,0.0,207107.0,0.0,0.0,0.0,0.0,3388.0,349457.0,0.0,0.0,98631.0,0.0,0.0,0.0,0.0,18981.0,0.0,0.0,0.0,0.0,0.0,4244858.0,0.0,13771.0,0.0,0.0,3371373.0,586972.0,0.0,0.0,56413.0,0.0,22588.0,350781.0,2596.0,39073.0,0.0,16828.0,12311.0,0.0,0.0,711.0,0.0,0.0,0.0,1616.0,0.0,0.0,0.0,0.0,246.0,2540.0,752561.0,10100203.0,137.0,0.0,0.0,14045.0,81417.0,363.0,0.0,2763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7243.0,0.0,0.0,0.0,0.0,1649608.0,0.0,0.0,0.0,15924.0,0.0,3141.0,76909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182487.0,0.0,0.0,41023.0,0.0,0.0,5427.0,0.0,20879.0,603371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58637.0,63168.0,0.0,0.0,0.0,0.0,20918.0,0.0,0.0,7884.0,0.0,0.0,0.0,631575.0,38281.0,0.0,0.0,86798.0,0.0,0.0,0.0,23579.0,0.0,0.0,0.0,0.0,89511.0,0.0,0.0,0.0,0.0,1652.0,45314.0,433342.0,0.0,0.0,0.0,0.0,36027.0,0.0,919521.0,646157.0,0.0,13432450.0,7.0,194756.0,0.0,0.0,0.0,0.0,47800.0,0.0,0.0,28530103.0,0.0,17707.0,11738.0
717,2021-12-20,0.0,2504625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346680.0,0.0,0.0,23155467.0,194274.0,0.0,77.0,0.0,15441.0,0.0,308.0,0.0,144337.0,0.0,0.0,0.0,0.0,45548.0,0.0,0.0,0.0,746805.0,0.0,0.0,15004.0,0.0,0.0,74732.0,0.0,324930.0,0.0,0.0,0.0,0.0,126716.0,10891000.0,0.0,0.0,0.0,0.0,0.0,0.0,21839.0,34186.0,0.0,0.0,84866.0,0.0,148693.0,0.0,0.0,7994.0,91699.0,0.0,0.0,834540.0,0.0,0.0,6287.0,0.0,30374.0,4866038.0,3429269.0,0.0,0.0,0.0,0.0,722217.0,0.0,0.0,0.0,0.0,15122.0,894353.0,0.0,0.0,106000.0,0.0,0.0,0.0,0.0,120605.0,0.0,0.0,0.0,0.0,0.0,8509455.0,0.0,14964.0,0.0,0.0,3794326.0,486334.0,0.0,0.0,94664.0,0.0,20947.0,546355.0,3849.0,82726.0,0.0,25022.0,6307.0,0.0,0.0,309.0,0.0,0.0,0.0,10315.0,0.0,0.0,0.0,0.0,709.0,16273.0,745456.0,11147510.0,4344.0,0.0,0.0,5375.0,150387.0,452.0,0.0,3643.0,0.0,0.0,0.0,0.0,0.0,6744716.0,0.0,5127.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20545.0,0.0,0.0,0.0,0.0,9183928.0,0.0,0.0,0.0,31252.0,0.0,56690.0,221029.0,0.0,1204366.0,0.0,0.0,0.0,0.0,0.0,268532.0,748532.0,0.0,172729.0,0.0,0.0,11685.0,0.0,29818.0,95643.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,93856.0,74473.0,0.0,0.0,0.0,0.0,31201.0,0.0,0.0,15879.0,0.0,0.0,0.0,2063687.0,1028950.0,0.0,0.0,76091.0,0.0,0.0,0.0,83432.0,0.0,60643.0,0.0,0.0,426544.0,0.0,0.0,0.0,0.0,913.0,57793.0,853834.0,0.0,0.0,0.0,0.0,110740.0,0.0,988710.0,1857886.0,0.0,21592322.0,13115.0,0.0,0.0,0.0,0.0,0.0,48445.0,0.0,0.0,41994774.0,0.0,9751.0,11329.0
718,2021-12-21,0.0,2594228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352749.0,0.0,0.0,29452949.0,206796.0,0.0,30365.0,0.0,14461.0,0.0,318.0,0.0,181024.0,0.0,0.0,0.0,0.0,47094.0,0.0,0.0,0.0,742080.0,0.0,0.0,19120.0,0.0,0.0,67032.0,0.0,439295.0,0.0,0.0,0.0,0.0,119652.0,11495000.0,0.0,0.0,0.0,0.0,0.0,0.0,26858.0,57529.0,122.0,9105.0,87752.0,0.0,122787.0,0.0,0.0,0.0,97489.0,0.0,25197.0,893992.0,0.0,0.0,8264.0,0.0,30864.0,7169997.0,3936860.0,0.0,0.0,0.0,0.0,836282.0,0.0,0.0,0.0,0.0,15240.0,1241591.0,0.0,0.0,108723.0,0.0,0.0,0.0,0.0,63715.0,0.0,22108.0,0.0,0.0,0.0,9252501.0,0.0,12497.0,0.0,0.0,8298483.0,1346755.0,0.0,0.0,132985.0,0.0,24695.0,561533.0,0.0,95836.0,0.0,0.0,26540.0,0.0,0.0,2094.0,0.0,0.0,0.0,13022.0,285437.0,0.0,0.0,0.0,507.0,16588.0,717069.0,17036947.0,8072.0,0.0,0.0,15425.0,172634.0,0.0,0.0,3143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6502.0,0.0,0.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21958.0,0.0,0.0,0.0,0.0,2685287.0,0.0,0.0,0.0,32625.0,0.0,67180.0,232614.0,0.0,1350530.0,0.0,0.0,0.0,0.0,0.0,379503.0,0.0,0.0,153666.0,0.0,0.0,0.0,0.0,28084.0,1763924.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,169919.0,82796.0,0.0,0.0,0.0,0.0,32079.0,0.0,0.0,16675.0,0.0,0.0,0.0,2170230.0,811135.0,0.0,0.0,159370.0,0.0,0.0,0.0,94302.0,0.0,60992.0,0.0,0.0,452884.0,0.0,0.0,0.0,0.0,7046.0,0.0,848947.0,0.0,0.0,0.0,0.0,119129.0,0.0,1062705.0,1990158.0,0.0,17298767.0,7200.0,0.0,0.0,0.0,0.0,0.0,53292.0,0.0,0.0,44305305.0,0.0,34988.0,16933.0
719,2021-12-22,0.0,2571845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327449.0,0.0,0.0,25321562.0,215290.0,0.0,28142.0,0.0,11926.0,0.0,265.0,0.0,171575.0,0.0,0.0,0.0,0.0,42072.0,0.0,0.0,0.0,1227191.0,0.0,0.0,16486.0,0.0,0.0,57736.0,0.0,432892.0,0.0,0.0,0.0,0.0,100541.0,12783000.0,0.0,0.0,0.0,0.0,0.0,0.0,26177.0,74050.0,607.0,0.0,75722.0,0.0,104688.0,0.0,0.0,0.0,88207.0,0.0,25117.0,778244.0,0.0,0.0,8141.0,0.0,11532.0,5352078.0,3780310.0,0.0,0.0,0.0,0.0,716758.0,0.0,0.0,0.0,0.0,0.0,1219119.0,0.0,0.0,107754.0,0.0,0.0,0.0,0.0,49429.0,0.0,0.0,0.0,0.0,0.0,8830175.0,0.0,5749.0,0.0,0.0,2528607.0,1741210.0,0.0,0.0,135613.0,0.0,24081.0,552901.0,0.0,103187.0,0.0,0.0,26652.0,0.0,0.0,2075.0,0.0,9252.0,0.0,13539.0,1614.0,0.0,0.0,0.0,496.0,17201.0,799787.0,11534057.0,7655.0,0.0,0.0,9996.0,182114.0,0.0,0.0,3959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4769.0,0.0,0.0,69811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23190.0,0.0,0.0,0.0,0.0,2572680.0,0.0,0.0,0.0,26427.0,0.0,54604.0,242340.0,0.0,1389125.0,0.0,0.0,0.0,0.0,0.0,338715.0,0.0,0.0,175703.0,0.0,0.0,0.0,0.0,24983.0,179623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219795.0,78321.0,0.0,0.0,0.0,0.0,34584.0,0.0,0.0,18254.0,0.0,0.0,0.0,2559933.0,756194.0,0.0,0.0,186954.0,0.0,0.0,0.0,92548.0,0.0,62145.0,0.0,0.0,504492.0,0.0,0.0,0.0,0.0,4995.0,0.0,804231.0,0.0,0.0,0.0,0.0,117443.0,0.0,932501.0,1882856.0,0.0,17456398.0,11295.0,199471.0,0.0,0.0,0.0,0.0,49509.0,0.0,0.0,38620438.0,0.0,37807.0,15664.0
720,2021-12-23,0.0,2332477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239195.0,0.0,141.0,30371051.0,192352.0,0.0,27494.0,6771.0,11648.0,0.0,130.0,0.0,136589.0,0.0,0.0,0.0,0.0,34719.0,0.0,0.0,0.0,911122.0,0.0,0.0,13938.0,0.0,0.0,49919.0,0.0,469721.0,0.0,0.0,0.0,0.0,77506.0,13290000.0,0.0,0.0,0.0,0.0,0.0,0.0,18318.0,100598.0,601.0,0.0,35850.0,0.0,81136.0,0.0,0.0,3978.0,80862.0,0.0,0.0,562336.0,0.0,0.0,3410.0,0.0,59433.0,4305273.0,2774990.0,0.0,0.0,0.0,0.0,555882.0,0.0,0.0,0.0,0.0,0.0,671289.0,0.0,174.0,104557.0,0.0,0.0,0.0,0.0,23541.0,0.0,0.0,0.0,0.0,0.0,7074648.0,0.0,18634.0,0.0,0.0,7171011.0,1707446.0,0.0,0.0,104637.0,2.0,29976.0,494578.0,822.0,101811.0,0.0,16106.0,23026.0,58400.0,0.0,2012.0,0.0,9904.0,0.0,8590.0,24212.0,0.0,0.0,0.0,25.0,16584.0,832231.0,15903241.0,7556.0,2656.0,0.0,29099.0,182733.0,0.0,0.0,4427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,7304.0,1722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21464.0,0.0,0.0,0.0,0.0,2231656.0,0.0,0.0,0.0,15986.0,0.0,7947.0,217676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248586.0,0.0,0.0,92262.0,0.0,0.0,8581.0,0.0,22286.0,539672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246107.0,63110.0,0.0,0.0,0.0,0.0,37391.0,0.0,0.0,19019.0,0.0,0.0,0.0,1871682.0,716705.0,0.0,0.0,173510.0,0.0,495.0,0.0,78800.0,0.0,51128.0,0.0,0.0,543042.0,0.0,0.0,0.0,0.0,3725.0,0.0,719425.0,0.0,0.0,0.0,0.0,113882.0,0.0,682212.0,1475758.0,0.0,17519674.0,491.0,191429.0,0.0,0.0,0.0,0.0,40780.0,0.0,0.0,41329815.0,0.0,0.0,20518.0
721,2021-12-24,0.0,1907964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12881.0,0.0,1.0,29552885.0,0.0,0.0,24207.0,0.0,6314.0,0.0,17.0,0.0,14152.0,0.0,0.0,0.0,0.0,28391.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,59467.0,0.0,357687.0,0.0,0.0,0.0,0.0,20052.0,13128000.0,0.0,0.0,0.0,0.0,0.0,0.0,4979.0,132320.0,744.0,0.0,579.0,0.0,9817.0,0.0,0.0,863.0,8737.0,0.0,0.0,177682.0,0.0,0.0,313.0,0.0,48350.0,1684972.0,953841.0,0.0,0.0,0.0,0.0,148169.0,0.0,0.0,0.0,0.0,13280.0,48817.0,0.0,0.0,78626.0,0.0,0.0,0.0,0.0,3078.0,0.0,38189.0,0.0,0.0,0.0,3494792.0,0.0,15363.0,0.0,0.0,6335281.0,1619090.0,0.0,0.0,11364.0,369.0,17409.0,237837.0,2888.0,167848.0,0.0,2079.0,25008.0,0.0,0.0,1529.0,0.0,11224.0,0.0,181.0,9833.0,0.0,0.0,0.0,6.0,290.0,787071.0,14594055.0,3838.0,0.0,0.0,17415.0,145012.0,0.0,0.0,2593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9286.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13568.0,0.0,0.0,0.0,0.0,1029739.0,0.0,0.0,0.0,2785.0,0.0,88.0,65381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80969.0,0.0,0.0,9308.0,0.0,0.0,11555.0,0.0,13437.0,301397.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,142206.0,0.0,0.0,0.0,0.0,0.0,23936.0,0.0,0.0,3362.0,0.0,0.0,0.0,571161.0,925093.0,0.0,0.0,140240.0,0.0,0.0,0.0,18834.0,0.0,115656.0,0.0,0.0,649666.0,0.0,0.0,0.0,0.0,2594.0,49646.0,709587.0,0.0,0.0,0.0,0.0,117222.0,29515.0,194107.0,383515.0,0.0,15936163.0,21.0,192159.0,0.0,0.0,0.0,993315.0,13640.0,0.0,0.0,34812102.0,0.0,0.0,12648.0
722,2021-12-25,0.0,1788616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,29242237.0,0.0,0.0,26436.0,0.0,7007.0,0.0,6.0,0.0,102.0,0.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,41491.0,0.0,116846.0,0.0,0.0,0.0,0.0,84.0,12217000.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,167365.0,0.0,0.0,45.0,0.0,18947.0,0.0,0.0,0.0,13032.0,0.0,0.0,12348.0,0.0,0.0,344.0,0.0,30985.0,1273318.0,481427.0,0.0,0.0,0.0,0.0,11972.0,0.0,0.0,0.0,0.0,0.0,27978.0,0.0,0.0,531.0,0.0,0.0,0.0,0.0,1710.0,0.0,30539.0,0.0,0.0,0.0,1157582.0,0.0,13114.0,0.0,0.0,9425221.0,1219596.0,0.0,0.0,35.0,0.0,7931.0,36651.0,923.0,123840.0,0.0,0.0,22952.0,0.0,0.0,1390.0,0.0,343.0,0.0,542.0,150.0,0.0,0.0,0.0,0.0,0.0,735498.0,17037664.0,17.0,0.0,0.0,8468.0,26395.0,0.0,0.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8762.0,1922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,480803.0,0.0,0.0,0.0,3.0,0.0,36.0,51922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34734.0,0.0,0.0,1244.0,0.0,0.0,0.0,0.0,1485.0,651002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169773.0,0.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,367918.0,76088.0,0.0,0.0,163154.0,0.0,0.0,0.0,825.0,0.0,0.0,0.0,0.0,142632.0,0.0,0.0,0.0,0.0,587.0,0.0,354541.0,0.0,0.0,0.0,0.0,28258.0,0.0,12352.0,6966.0,0.0,14274049.0,4.0,191600.0,0.0,0.0,0.0,1081656.0,1.0,0.0,0.0,33204814.0,0.0,22571.0,8273.0
